movieId,values,metadata
170697,"[0.007203548215329647, -0.04808453097939491, -0.020560912787914276, -0.04615650326013565, 0.03908146917819977, 0.08218229562044144, -0.06281068176031113, 0.001825714367441833, -0.02441650815308094, 0.008655942045152187, 0.044583745300769806, -0.10714258998632431, 0.03354913741350174, -0.01907753199338913, 0.009559685364365578, -0.03465531766414642, 0.015437196008861065, 0.02965746819972992, 0.09494199603796005, 0.015786953270435333, -0.04988791421055794, -0.07821255922317505, 0.0022009059321135283, -0.007465314120054245, -0.02806072309613228, -0.015459020622074604, 0.055591825395822525, 0.02518133819103241, -0.06597959995269775, 0.01846270263195038, 0.10142093151807785, 0.05068354308605194]","{'movie_id': 170697, 'title': 'Gifted (2017)', 'imdb_id': 4481414, 'genres': 'Drama'}"
170817,"[0.009597308933734894, 0.020707039162516594, -0.0020396814215928316, -0.004818578250706196, 0.016332557424902916, -0.0015371569897979498, -0.017001701518893242, 0.03305283561348915, -0.037292249500751495, -0.005505596753209829, -0.011732511222362518, 0.004100782331079245, 0.0008796960464678705, 0.0033431004267185926, 0.018975021317601204, 0.00428132014349103, 0.029783446341753006, 0.0029413101729005575, 0.04018861800432205, -0.009358379058539867, -0.01010141707956791, -0.009742258116602898, 0.003122472669929266, 0.001363817835226655, 0.0008390487637370825, -0.03457273915410042, -0.02986915409564972, -0.022360187023878098, -0.016597120091319084, 0.03976646810770035, -0.023001668974757195, -0.020672256126999855]","{'movie_id': 170817, 'title': 'Snatched (2017)', 'imdb_id': 2334871, 'genres': 'Action|Comedy'}"
170827,"[0.027531808242201805, -0.08644067496061325, -0.04590313509106636, -0.08296587318181992, 0.02496420592069626, -0.018871020525693893, 0.0018127992516383529, -0.0275593064725399, -0.0014188492204993963, -0.0030823403503745794, -0.03003932163119316, -0.012644385918974876, 0.04686970263719559, 0.015451790764927864, -0.03625943139195442, -0.0029076714999973774, -0.0003847278712783009, 0.06338748335838318, 0.003850906854495406, 0.003776558907702565, -0.06566710770130157, -0.06031361594796181, 0.04880448803305626, 0.055932190269231796, 0.008854341693222523, -0.06716062873601913, 0.007742158602923155, 0.0016441992484033108, -0.003570589004084468, 0.008682012557983398, 0.03362048789858818, 0.03859291598200798]","{'movie_id': 170827, 'title': 'The Mummy (2017)', 'imdb_id': 2345759, 'genres': 'Action|Adventure|Fantasy|Horror|Thriller'}"
170875,"[0.005679446272552013, -0.01266792044043541, -0.09784019738435745, -0.058501120656728745, -0.01989707723259926, 0.04158973693847656, 0.052608784288167953, 0.0385139137506485, -0.07037229090929031, 0.010018675588071346, -0.009569020941853523, 0.009757285937666893, 0.056325457990169525, -0.00605914369225502, -0.020122360438108444, -0.03141884505748749, -0.0809038057923317, -0.012237697839736938, -0.05581056326627731, 0.026661094278097153, 0.05329976603388786, -0.06915809214115143, 0.041363175958395004, -0.02143007703125477, -0.04462985321879387, 0.01607144996523857, 0.061363112181425095, -0.0009575424483045936, 0.008384526707231998, 0.02570846863090992, 0.08222530037164688, -0.009265342727303505]","{'movie_id': 170875, 'title': 'The Fate of the Furious (2017)', 'imdb_id': 4630562, 'genres': 'Action|Crime|Drama|Thriller'}"
170897,"[0.004734075628221035, -0.0018131521064788103, -0.025687910616397858, -0.030802257359027863, -0.026446638628840446, -0.006427662912756205, -0.004012799821794033, -0.0029599005356431007, 0.0031826088670641184, -0.0028697799425572157, -0.0077101243659853935, -0.01989796943962574, 0.01047872006893158, -0.00029305811040103436, 0.00971914827823639, -0.013960366137325764, -0.002907344838604331, -0.013368472456932068, -0.01912895403802395, -0.026161938905715942, 0.015244100242853165, 0.011616905219852924, -0.016026554629206657, 0.003986247815191746, -0.002384400460869074, 0.011616605333983898, -0.004261389374732971, 0.012645403854548931, 0.011412978172302246, 0.0006587784737348557, -0.0006642567459493876, -0.0014824552927166224]","{'movie_id': 170897, 'title': 'Sandy Wexler (2017)', 'imdb_id': 5893332, 'genres': 'Comedy'}"
170907,"[0.033963028341531754, 0.09710333496332169, -0.018895160406827927, 0.021064721047878265, 0.032234303653240204, -0.011045045219361782, 0.038618288934230804, -0.05654389411211014, -0.0019343632739037275, 0.00029243025346659124, -0.049163248389959335, 0.04539654403924942, 0.012920641340315342, 0.008988152258098125, -0.010829183273017406, 0.02062457799911499, -0.014172001741826534, -0.030355168506503105, 0.05022710561752319, -0.09143887460231781, 0.03677978739142418, 0.02340320497751236, 0.03374435007572174, 0.07277078926563263, -0.020428216084837914, 0.031088341027498245, 0.039772406220436096, -0.06208715960383415, 0.05587620288133621, -0.038978174328804016, -0.05994386598467827, 0.012564243748784065]","{'movie_id': 170907, 'title': 'Betting on Zero (2016)', 'imdb_id': 3762912, 'genres': 'Documentary'}"
170937,"[0.0025092759169638157, 0.0002022545668296516, -0.020275842398405075, 0.01882568746805191, -0.047585371881723404, 0.0044060200452804565, 0.02308640442788601, -0.07418371737003326, -0.0034995507448911667, -0.03339245170354843, -0.05724266171455383, -0.05821433290839195, -0.027072887867689133, -0.06994939595460892, -0.06713993847370148, -0.07069081813097, -0.025714991614222527, -0.048155203461647034, 0.07516258955001831, 0.018105193972587585, -0.011547424830496311, 0.07681211829185486, 0.029260387644171715, -0.1005750447511673, -0.011374895460903645, -0.025734029710292816, 0.01965024322271347, -0.0013571777381002903, 0.08549956977367401, 0.02207411453127861, 0.0328611396253109, -0.0667172446846962]","{'movie_id': 170937, 'title': 'Win It All (2017)', 'imdb_id': 3155328, 'genres': 'Comedy'}"
170939,"[0.00893387570977211, -0.039693720638751984, -0.0003912829852197319, -0.0028555819299072027, 0.06013736501336098, -0.015751732513308525, -0.01875455118715763, 0.0369378924369812, 0.08352834731340408, 0.05731216445565224, -0.0245407372713089, -0.06391852349042892, -0.08508545160293579, 0.10643056780099869, -0.05327092856168747, 0.030650455504655838, 0.03207624331116676, -0.000246322771999985, -0.013952559791505337, 0.0420173704624176, 0.016096588224172592, -0.0206715390086174, 0.03149345889687538, 0.056199509650468826, 0.0020912084728479385, -0.03936136141419411, 0.013707345351576805, -0.016334695741534233, 0.02349572256207466, -0.0130671551451087, 0.05596093460917473, 0.10099773108959198]","{'movie_id': 170939, 'title': 'Captain Underpants: The First Epic Movie (2017)', 'imdb_id': 2091256, 'genres': 'Action|Animation|Children|Comedy'}"
170945,"[-0.015620289370417595, -0.04928121343255043, 0.04275376349687576, -0.046627938747406006, -0.05170741304755211, 0.0034771107602864504, -0.02881680242717266, -0.05140504986047745, -0.004594697616994381, 0.01739494316279888, -0.07349132001399994, 0.0014881809474900365, 0.07539451867341995, 0.08220640569925308, -0.027657723054289818, -0.06770939379930496, -0.006224300712347031, -0.025060782209038734, -0.011965480633080006, -0.10937654227018356, 0.002405234146863222, -0.03459315747022629, -0.008510383777320385, -0.014592270366847515, 0.00626462372019887, -0.0739068016409874, 0.07686391472816467, 0.00780700845643878, 0.029889751225709915, 0.029004089534282684, 0.004932904615998268, 0.03741282597184181]","{'movie_id': 170945, 'title': 'It Comes at Night (2017)', 'imdb_id': 4695012, 'genres': 'Horror|Mystery|Thriller'}"
170957,"[0.023527858778834343, -0.0020998779218643904, -0.025732483714818954, -0.013777967542409897, -0.0007920678472146392, -0.01880565658211708, -0.0014087753370404243, 0.019699668511748314, 0.015648333355784416, -0.012263691052794456, 0.02350202389061451, 0.009508832357823849, 0.00488763302564621, -0.002434415277093649, 0.001907668891362846, 0.007000840734690428, -0.009619097225368023, 0.016045480966567993, 0.005208248272538185, -0.010540299117565155, -0.018014322966337204, -0.013450213707983494, 0.004897983744740486, -0.021195560693740845, -0.003316473215818405, -0.017651697620749474, -0.03399186208844185, -0.002047030022367835, -0.001490029157139361, 0.011148972436785698, 0.02274644561111927, -0.0026672075036913157]","{'movie_id': 170957, 'title': 'Cars 3 (2017)', 'imdb_id': 3606752, 'genres': 'Adventure|Animation|Comedy'}"
171011,"[-0.0010817182483151555, 0.05769797042012215, -0.0594937726855278, -0.03820793703198433, -0.0549112968146801, 0.06367777287960052, 0.033157773315906525, -0.005642869975417852, 0.027175171300768852, -0.011380559764802456, 0.0338389091193676, -0.0845639780163765, 0.05298922210931778, -0.01048524584621191, 0.07966668158769608, -0.017223786562681198, 0.04215569421648979, -0.012033591978251934, -0.006196883507072926, -0.0015418477123603225, 0.02213766612112522, -0.06515083461999893, 0.05597715079784393, -0.02746538072824478, -0.03166460990905762, 0.012104307301342487, 0.07157544046640396, 0.011557159014046192, 0.029876725748181343, -0.03293118253350258, 0.019541960209608078, 0.04430503025650978]","{'movie_id': 171011, 'title': 'Planet Earth II (2016)', 'imdb_id': 5491994, 'genres': 'Documentary'}"
171023,"[-0.0653492882847786, -0.07486708462238312, 0.02784039080142975, 0.005873910151422024, -0.07924501597881317, -0.03425370529294014, -0.02103489823639393, -0.0008465783903375268, 0.051788330078125, 0.07431880384683609, -0.015214253216981888, -0.02311716228723526, -0.02694723941385746, 0.018275143578648567, 0.03856625407934189, 8.844173135003075e-05, -0.08564017713069916, 0.017614345997571945, 0.005424629896879196, -0.03342222794890404, 0.012819638475775719, -0.023879442363977432, -0.03430693596601486, 0.016489677131175995, 0.04688885435461998, 0.010542014613747597, 0.06781239807605743, -0.013552593067288399, 0.021005215123295784, -0.020899536088109016, 0.06485045701265335, 0.05038231238722801]","{'movie_id': 171023, 'title': 'The Hero (2017)', 'imdb_id': 5655222, 'genres': 'Drama'}"
171251,"[0.03182540088891983, 0.004114486742764711, -0.0010225423611700535, -0.0561695359647274, -0.0026849096175283194, 0.01516593899577856, 0.018734270706772804, -0.03283463418483734, 0.05770357698202133, -0.03433904051780701, -0.0017455024644732475, -0.07982376962900162, -0.015887508168816566, 0.01868007704615593, -0.014331298880279064, -0.029523368924856186, -0.0029034027829766273, -0.10047940164804459, -0.029111133888363838, -0.034096937626600266, -0.0283027533441782, 0.0781392827630043, -0.010669924318790436, -0.013236760161817074, -0.04869919270277023, -0.017216291278600693, -0.023553086444735527, -0.09185948222875595, -0.038726091384887695, 0.0016440171748399734, -0.0042667570523917675, -0.012173900380730629]","{'movie_id': 171251, 'title': 'Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press (2017)', 'imdb_id': 6333064, 'genres': 'Documentary'}"
171631,"[-0.030406519770622253, 0.05225927010178566, -0.04555751383304596, -0.06676441431045532, 0.02173549495637417, -0.04552869126200676, 0.06953831762075424, 0.05411722511053085, 0.03541795536875725, -0.02901318483054638, 0.02631809003651142, 0.018163714557886124, -0.07803735136985779, 0.0781228169798851, -0.03761444613337517, 0.009807083755731583, 0.07894761115312576, 0.04433746263384819, 0.031543198972940445, 0.0007168654119595885, 0.005828615743666887, -0.04050581529736519, 0.013138996437191963, 0.028412871062755585, 0.03542972356081009, -0.017692776396870613, -0.011701079085469246, -0.001402864116244018, -0.025626447051763535, -0.03607529029250145, -0.0057802400551736355, 0.00848230067640543]","{'movie_id': 171631, 'title': 'Maria Bamford: Old Baby', 'imdb_id': 6264596, 'genres': '(no genres listed)'}"
171701,"[-0.03267985209822655, -0.006532631348818541, 0.013111687265336514, 0.010540115647017956, -0.07353521883487701, 0.054844386875629425, -0.08002521842718124, 0.06720612943172455, -0.04992341995239258, 0.041262879967689514, 0.026756394654512405, 0.06955469399690628, -0.008592098020017147, 0.05045342445373535, -0.02742316573858261, 0.05928952619433403, 0.08426464349031448, -0.02478553168475628, 0.06267362087965012, -0.03421274200081825, 0.036542221903800964, -0.007666721008718014, 0.03402688354253769, 0.03499812260270119, -0.03515024855732918, 0.022277742624282837, 0.06034892424941063, -0.05555127561092377, 0.0664447695016861, -0.025194276124238968, 0.05176282301545143, -0.033058010041713715]","{'movie_id': 171701, 'title': 'The Death of Louis XIV (2016)', 'imdb_id': 5129510, 'genres': 'Drama'}"
171759,"[-0.0007813996053300798, -0.00988936796784401, -0.10955489426851273, -0.015600944869220257, 0.005554323084652424, -0.0046828435733914375, -0.0860033705830574, 0.03369559347629547, 0.01620032638311386, 0.08257903903722763, -0.03331707790493965, 0.01878812164068222, 0.05405254662036896, -0.1013089194893837, 0.06496597826480865, 0.054190412163734436, 0.06389695405960083, 0.023925267159938812, 0.06293334066867828, 0.0004735159454867244, 0.07341533154249191, -0.0307707991451025, 0.016789624467492104, -0.0007751743542030454, -0.0705159604549408, -0.03859012946486473, -0.01878487691283226, -0.021815620362758636, -0.0029994987417012453, -0.045971013605594635, 0.037091925740242004, 0.01970265433192253]","{'movie_id': 171759, 'title': 'The Beguiled (2017)', 'imdb_id': 5592248, 'genres': 'Drama|Thriller|Western'}"
171763,"[0.07460406422615051, -0.05324806645512581, 0.08572103083133698, -0.06773554533720016, 0.007847338914871216, -0.013487931340932846, -0.02820211462676525, 0.05298547074198723, -0.08396471291780472, -0.04255734756588936, 0.06806443631649017, -0.01445990614593029, -0.0028156633488833904, 0.04035041853785515, 0.03985932469367981, -0.04144604131579399, 0.013454673811793327, -0.09231451153755188, -0.011671076528728008, 0.06948814541101456, 0.010095164179801941, -0.07230160385370255, -0.03209712356328964, -0.002423033583909273, -0.021531181409955025, 0.016926409676671028, -0.0043774740770459175, -0.0505562424659729, 0.034444380551576614, 0.021347276866436005, 0.04930040240287781, 0.05588493496179581]","{'movie_id': 171763, 'title': 'Baby Driver (2017)', 'imdb_id': 3890160, 'genres': 'Action|Crime|Thriller'}"
171765,"[-0.04070280119776726, -0.046943921595811844, -0.07301406562328339, -0.043111544102430344, 0.005893982946872711, -0.02738841250538826, 0.03561340644955635, 0.0825069397687912, 0.06459280848503113, 0.0037654717452824116, -0.00929014291614294, 0.09813452512025833, -0.03898957744240761, -0.008681586012244225, -0.016319693997502327, 0.007373020052909851, 0.06331692636013031, -0.05760210007429123, -0.0026571520138531923, -0.014509554952383041, 0.028225693851709366, 0.02616095542907715, -0.0960131362080574, -0.057491451501846313, 0.026297638192772865, -0.02764062210917473, 0.03972001373767853, -0.008614398539066315, -0.059289317578077316, -0.003351094201207161, -0.010489015839993954, 0.0057628280483186245]","{'movie_id': 171765, 'title': 'Okja (2017)', 'imdb_id': 3967856, 'genres': 'Action|Adventure|Drama|Sci-Fi'}"
171811,"[0.007161569315940142, 0.003631569677963853, 0.001750672934576869, -0.007495766505599022, -0.023579122498631477, 0.01233317144215107, 0.002417480805888772, 0.01149460207670927, -0.025136437267065048, 0.02655569091439247, 0.005377951078116894, -0.0007542470702901483, 0.0029089641757309437, 0.024451548233628273, 0.008642464876174927, -0.004687784239649773, -0.006502572447061539, 0.030039886012673378, 0.0010930118151009083, -0.022067509591579437, -0.008296581916511059, -0.006831007078289986, 0.005925997160375118, 0.01638397015631199, 0.0220930315554142, 0.0036613638512790203, 0.03383488208055496, 0.024763384833931923, -0.007043178658932447, -0.022622285410761833, 0.01256253756582737, -0.0017107081366702914]","{'movie_id': 171811, 'title': 'Embassy (2013)', 'imdb_id': 3273632, 'genres': 'Comedy|Sci-Fi|War'}"
171867,"[-0.019661784172058105, -0.06549344956874847, -0.04345050826668739, 0.009217120707035065, 0.08132549375295639, 0.03271954506635666, -0.01254280749708414, 0.07839608192443848, 0.06988443434238434, 0.05640726163983345, -0.07452927529811859, 0.020205721259117126, -0.0005827667191624641, 0.037991300225257874, -0.007606545928865671, 0.07899677008390427, 0.05345641449093819, 0.0718814805150032, 0.025563182309269905, -0.013850285671651363, 0.08050404489040375, -0.01360329519957304, 0.06221199035644531, -0.06423275172710419, 0.02110537700355053, 0.027965156361460686, 0.03141293674707413, 0.050303664058446884, -0.0023632056545466185, -0.058988891541957855, -0.03172163665294647, 0.07506973296403885]","{'movie_id': 171867, 'title': 'Rough Night (2017)', 'imdb_id': 4799050, 'genres': 'Comedy|Drama'}"
